Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Thailand,THA,8.502900397,8.582504851,8.696025949,9.44456985,9.294173322,9.198074335,9.406123689,9.350609229,10.07543887,9.790233755,10.52516753,11.5946519,11.50702522,11.32486762,10.09162981,8.8754771
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Timor-Leste,TLS,23.72631078,19.89092317,22.6829679,22.40572514,12.56224071,7.354915601,5.470737602,5.611889761,4.405504061,5.653454468,5.646756321,4.07626084,4.464802986,5.228583992,7.311735319,8.80871485
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Togo,TGO,30.56164478,33.92963181,33.1543868,28.3790964,31.11188892,36.55005838,33.64337311,29.13972393,38.90206949,30.9296085,28.74011186,29.87507362,42.52391813,37.51484194,25.68357365,24.37400299
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Tonga,TON,19.95004432,18.35682852,18.21373323,19.21435825,20.4429856,17.81855105,15.75924114,16.70938027,14.75237092,15.34056661,16.40241336,17.03225806,16.71246565,17.58382391,17.05407085,17.62203049
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Trinidad and Tobago,TTO,1.357193887,1.286377056,1.398472198,0.947884613,0.761483946,0.48399919,0.566876991,0.371661708,0.365514424,0.595145826,0.520146105,0.45654257,0.639008688,0.723133381,0.737262045,1.049887979
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Tunisia,TUN,10.00635335,9.421826028,8.29843107,9.291471251,9.902519658,9.169831148,9.280405265,8.643354567,7.850502463,8.297260265,7.53459309,8.534675511,9.085856748,8.890252195,9.153358544,10.28278728
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Turkey,TUR,10.081498,8.853831237,10.26876552,9.882144402,9.421651772,9.254761134,8.161853049,7.51846095,7.484180565,8.12999767,9.02606664,8.235213289,7.752758768,6.725324598,6.589728221,6.903473809
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Turkmenistan,TKM,22.53877082,23.09804465,20.93280283,19.11960273,18.35545923,18.53199709,17.19787406,18.85481481,10.72164948,10.51535297,11.34054256,8.884354558,8.501466802,8.474394207,8.295443552,9.300154032
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Turks and Caicos Islands,TCA,1.446181393,1.339821511,1.081741051,1.280022796,1.283388648,1.148279389,0.972511838,0.898522584,0.568823822,0.700830482,0.611303803,0.64303884,0.460234065,0.563848675,0.501303364,0.541518866
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Tuvalu,TUV,17.92231134,18.3133314,17.37818707,17.38496291,18.68238444,20.38582713,22.78809798,23.23860822,22.10899424,24.17911307,26.74814089,26.14898045,20.49671004,19.57639137,18.962925,16.50809106
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Uganda,UGA,27.50910688,27.85024148,23.433428,24.50702258,21.67035264,25.07493613,24.03493298,22.27811368,21.38459856,26.14617558,26.23553733,25.06252981,26.08152859,25.47995235,25.0743798,23.9815828
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Ukraine,UKR,14.49050391,14.3095241,12.96042462,10.8069498,10.7776912,9.126564699,7.543723764,6.548597719,6.857767764,7.172643936,7.44756547,8.196595207,7.815720287,8.78638928,10.15460815,12.05937611
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,United Arab Emirates,ARE,2.262650093,2.238200162,2.203322589,1.927683933,1.665361909,1.395409874,1.094244002,0.976671168,0.827305464,1.036886889,0.763452742,0.671910149,0.638882185,0.643763044,0.639504607,0.740999247
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,United Kingdom,GBR,0.856294568,0.84336789,0.905425075,0.85417273,0.804921947,0.571091347,0.586945895,0.565613706,0.640090671,0.694446688,0.621688754,0.640324283,0.660039794,0.672181107,0.666983894,0.621473465
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,United States,USA,1.150456365,1.129325505,0.970430947,1.11525742,1.25866008,1.142255277,1.000677774,1.066822142,1.065783136,0.968572536,1.042481339,1.216487537,1.158828949,1.333513679,1.188655615,1.042560917
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Uruguay,URY,5.9941938,5.586703233,7.52965908,9.638783006,10.9967909,8.745836745,8.91384524,8.499364185,9.168924037,7.886996095,7.202064503,8.829161991,8.121772491,7.616200623,6.735462178,6.131441946
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Uzbekistan,UZB,30.05590367,29.9738087,30.12268127,28.46200731,26.44400946,26.33105995,25.07940866,23.23589926,19.6896058,18.63268497,28.70172374,31.62324226,30.73355634,29.4965853,30.2636296,30.7733232
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Vanuatu,VUT,22.96413023,23.5298826,24.26547026,22.82948157,23.59875499,22.27449708,20.9840989,20.55965582,20.19251059,19.76074571,20.72535045,22.88036347,25.01553546,24.99241455,25.19561618,25.84241165
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,"Venezuela, RB",VEN,3.932985731,4.231512485,3.847046192,4.31314644,3.718817184,3.695183232,3.656804634,3.813539389,4.158416116,5.662177795,5.375265166,5.012930064,5.016368634,4.902550073,5.026753566,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Vietnam,VNM,24.534582,23.24104759,23.02944218,22.54243671,21.80769935,19.29997888,18.72678545,18.6550997,20.41314392,19.16845987,18.37848058,19.56775113,19.221401,17.96358637,17.69919977,16.992212
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,West Bank and Gaza,PSE,9.681008902,8.472163249,8.031947804,6.980846774,6.929686778,5.242352746,5.449990835,6.420502016,6.266576759,5.96846537,5.583915809,5.967282665,4.651843183,4.146361013,3.884991664,3.55164523
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,"Yemen, Rep.",YEM,13.74489147,14.10468699,13.3403856,12.87680639,11.73093608,10.55234344,10.14753557,9.855416829,8.700804559,10.02131756,8.162181415,8.533169049,8.438144248,7.867396809,7.819414895,7.07414417
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Zambia,ZMB,16.14977346,15.52748224,15.36142994,15.61709962,15.58094288,14.58855137,13.20627106,12.10559624,11.45399975,11.55278363,9.420989776,9.647775853,9.321531002,8.226563713,6.779609272,4.98082954
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Zimbabwe,ZWE,15.66706342,15.62707072,12.56836756,14.79335521,18.06379683,17.14823974,19.23011578,21.19768854,19.02107406,10.74255023,9.609863269,8.665865173,8.044517527,7.144479446,8.745304229,8.284246903
